nbhd_code,NO2,PM25,PUBTRANS,TREECAP,TREEPROP,TREECAPD,UHI,UHINIGHT,POP,INCOME_STD,city,ALBEDO,NDBI,NDVI,area,ELEVATION,continent,DENSITY
Johannesburg_80,2.26,41.31,1685.23,23.52,33.36,0,0.8,0.7,28128,1931.48,johannesburg,0.151248778,NA,NA,1982881,1613.702528,africa,14.185420103374838
Johannesburg_81,2.4,41.51,3850.61,378.46,89.86,0,-0.52,1.08,34437,9366.34,johannesburg,0.128316065,NA,NA,14503186,1575.593418,africa,2.3744437946255395
Johannesburg_83,1.86,43.97,2154.68,603.12,95.81,0,-0.81,1.07,21348,19430.82,johannesburg,0.130352351,-0.141911392,0.328039374,13438805,1682.250795,africa,1.5885340995720973
Johannesburg_84,1.88,44.35,629.15,330.3,84.33,0,-0.83,0.56,33180,10804.15,johannesburg,0.134162796,-0.115510035,0.378120937,12995250,1738.856153,africa,2.553240607144918
Johannesburg_85,1.92,44.21,2212.64,586.99,89.24,0,-1.02,0.92,26013,17066.02,johannesburg,0.131804591,-0.136930735,0.357877055,17110297,1734.832836,africa,1.5203125930543464
Johannesburg_92,2.1,41.98,4137.69,776.51,85.47,0,-0.18,0.63,47577,8829.46,johannesburg,0.14557664,NA,NA,43226122,1561.21935,africa,1.100653905524997
Johannesburg_94,2.04,43.22,4742.02,1607.87,91.98,0,0.06,0.74,20634,34828.22,johannesburg,0.145962212,NA,NA,36070723,1441.187031,africa,0.5720428725534557
Johannesburg_95,2.01,43.04,11008.92,6.62,16.05,8.38,1.1,0.44,46242,1657.6,johannesburg,0.149089625,NA,NA,1906332,1427.057723,africa,24.257054909637986
Johannesburg_96,1.88,42.6,8149.2,1749.01,92.09,0,0.63,0.18,58794,19771.01,johannesburg,0.144716088,0.018719395,0.395609414,111667594,1375.244752,africa,0.5265090604531159
Johannesburg_97,1.8,43.5,3161.28,862.76,88.6,0,-0.92,0.74,54081,23512.65,johannesburg,0.141448157,-0.110247889,0.37963551,52661940,1558.421562,africa,1.0269465955868697
Johannesburg_98,2.01,43.43,3033.04,397.95,92.38,0,-0.98,1.76,30312,18719.83,johannesburg,0.127498797,NA,NA,13057081,1558.338349,africa,2.3214989628999008
Johannesburg_100,1.81,42.92,7965.91,299.8,76.94,0,0.27,0.58,54651,6672.57,johannesburg,0.151651501,-0.080507042,0.19378975,21294215,1472.372909,africa,2.56647169195953
Johannesburg_91,2.28,41.89,948.74,320.11,72.55,0,-0.66,1.89,26088,21347.86,johannesburg,0.128138406,NA,NA,11511256,1600.76552,africa,2.266303520658389
Johannesburg_103,2.15,42.27,1345.82,556,89.03,0,-1.2,2.11,36408,40275.56,johannesburg,0.127638086,NA,NA,22734823,1533.259383,africa,1.6014199890625938
Johannesburg_102,2.12,42.7,1297.01,492.64,88.5,0,-1.07,2.03,32871,24717.42,johannesburg,0.12648799,NA,NA,18298124,1554.90281,africa,1.7964136651385683
Johannesburg_104,1.92,42.91,1324.11,617.5,91.43,0,-0.72,1.96,29424,24603.39,johannesburg,0.12718612,NA,NA,19872558,1501.15464,africa,1.4806347527077288
Johannesburg_106,2.14,42.68,303.9,713.93,83.86,0,-0.37,1.91,34455,35798.1,johannesburg,0.132275669,NA,NA,29334751,1493.935656,africa,1.1745455074767805
Johannesburg_109,2.16,42.01,665.93,396.13,79.3,0,-0.11,1.76,25065,14637.82,johannesburg,0.130456952,NA,NA,12523631,1547.173887,africa,2.001416362395219
Johannesburg_113,1.97,42.99,9564.46,161.55,75.74,0,0.84,0.21,91716,1885.09,johannesburg,0.145984027,NA,NA,19563835,1407.113108,africa,4.688037902589139
Johannesburg_114,1.81,43.17,7727.22,350.56,88.63,0,-0.59,0.77,48186,9202.41,johannesburg,0.142333699,-0.109823091,0.356517277,19058475,1553.015921,africa,2.528324013332651
Johannesburg_101,1.82,43.3,2993.48,407.48,83.61,0,-0.57,1.58,31017,25264.5,johannesburg,0.130802653,NA,NA,15116850,1525.273339,africa,2.051816350628603
Johannesburg_115,1.89,42.95,2894.9,373.4,79.64,0,0.01,1.58,36954,30341.28,johannesburg,0.134505472,NA,NA,17326523,1452.382494,africa,2.1327995235974346
Johannesburg_99,2.1,42.85,2264.5,514.3,100,0,-1.29,1.83,20121,22908.45,johannesburg,0.123574041,NA,NA,9788251,1611.374145,africa,2.055627711222362
Johannesburg_66,2.29,41.47,1391.62,159.02,75.59,0,-1.41,1.62,45453,7947.29,johannesburg,0.125220254,NA,NA,9561760,1730.695178,africa,4.7536227640099735
Johannesburg_119,1.8,43.13,5316.97,389.76,90.53,0,-0.22,-0.39,47175,3370.6,johannesburg,0.131859453,NA,NA,20311101,1575.337021,africa,2.3226215063378395
Johannesburg_24,1.93,43.4,3644.87,305.28,78.76,0,0.51,0.53,33948,1495.17,johannesburg,0.135643527,NA,NA,13157809,1637.448405,africa,2.580064811702313
Johannesburg_120,1.55,41.39,2559.66,540.52,86.81,0,0.49,-0.09,38856,4388.92,johannesburg,0.138156076,0.001705741,0.447804153,24193323,1647.02801,africa,1.6060629620825548
Johannesburg_121,1.49,40.43,4778.49,1089.68,100,0,0.32,-0.3,53337,2983.29,johannesburg,0.139939959,0.017163621,0.444085998,57552451,1651.346143,africa,0.9267546224920986
Johannesburg_122,1.74,42.68,7557.22,1400.19,100,0,-0.33,-0.79,52056,2335.16,johannesburg,0.137498522,NA,NA,71143146,1571.638752,africa,0.7317078724632166
Johannesburg_125,1.96,43.1,4829.42,723.27,82.04,0,-0.77,0.56,45669,11888.89,johannesburg,0.134408814,NA,NA,40260244,1680.211969,africa,1.1343448390427042
Johannesburg_126,1.97,43.68,5705.5,423.66,90.98,0,-0.86,1.41,28254,24152.3,johannesburg,0.131898203,NA,NA,13156582,1603.236617,africa,2.1475182536011252
Johannesburg_49,1.77,44.13,4759.24,163.53,48.99,0,-0.88,-0.46,50853,1853.15,johannesburg,0.156392919,0.044723495,0.303370434,16975434,1678.894392,africa,2.995681877706337
Johannesburg_127,1.87,44.38,2572.78,452.74,75.79,0,-0.85,0.02,27606,1949.84,johannesburg,0.13512496,-0.067395337,0.43625363,16490181,1717.576715,africa,1.6740871431308124
Johannesburg_128,1.71,43.99,7023.31,80.83,49.13,0,-0.45,-0.52,53259,1344.89,johannesburg,0.151755957,0.015751367,0.342537157,8761043,1679.365824,africa,6.0790707225155725
Johannesburg_50,1.65,44.05,4135.54,75.97,46.46,0,0.1,-0.14,23292,1309.34,johannesburg,0.146262105,0.038027944,0.2978965,3808566,1638.079125,africa,6.115687636764074
Johannesburg_11,1.63,43.09,905.67,124.99,57.63,0,1.37,0.4,33273,2613.74,johannesburg,0.139596918,0.042444608,0.354946551,7216080,1581.660423,africa,4.610952206738285
Johannesburg_12,1.65,43.12,1243.97,24,24.8,0,1.56,0.52,27306,2648.43,johannesburg,0.14146471,0.041992878,0.252522501,2641470,1593.878896,africa,10.337425751570148
Johannesburg_15,1.65,43.4,1534.87,12.64,16.72,2.36,1.71,1.04,26778,1558.89,johannesburg,0.143509975,0.032638594,0.249768961,2023973,1628.934534,africa,13.230413646822365
Johannesburg_19,1.65,43.33,569.14,78.55,54.92,0,1.29,0.91,28668,2760.39,johannesburg,0.138033877,0.084230193,0.158837309,4099827,1589.471479,africa,6.9924901709267235
Johannesburg_21,1.65,43.51,808.06,31.46,32.79,0,1.65,0.92,29262,1969.04,johannesburg,0.143232671,0.004377382,0.27337256,2808249,1625.783875,africa,10.420016173779462
Johannesburg_26,1.93,43.67,2310.11,25.54,25.25,0,0.18,0.81,25368,2016.35,johannesburg,0.145129639,NA,NA,2566693,1658.590074,africa,9.883534961134814
Johannesburg_27,1.93,43.64,1065.08,2.64,4.33,12.36,-0.64,0.77,24888,2092.54,johannesburg,0.15782279,NA,NA,1517311,1699.518249,africa,16.402701885111227
Johannesburg_31,1.93,43.7,463.71,17.55,21.28,0,0.7,0.82,27687,1991.12,johannesburg,0.142857249,NA,NA,2283408,1642.607794,africa,12.125296924596919
Johannesburg_33,1.65,43.33,962.57,38.15,30.89,0,1.34,1.07,27909,2230.94,johannesburg,0.14244806,-0.024870815,0.339435099,3446843,1612.477059,africa,8.096974535828872
Johannesburg_35,1.65,43.66,1133.41,26.64,31.33,0,1.21,1.11,25167,1685.93,johannesburg,0.141603242,0.00266789,0.321072177,2139844,1628.035056,africa,11.76113772779698
Johannesburg_41,1.93,43.9,922.85,15.08,19.08,0,0.69,1.11,24894,1890.98,johannesburg,0.145992527,NA,NA,1967184,1682.733428,africa,12.654637288631871
Johannesburg_42,1.65,43.8,1217,19.3,23.73,0,0.88,1.18,23973,1848.3,johannesburg,0.146199504,-0.112566429,0.388060517,1949206,1665.722934,africa,12.298853994908695
Johannesburg_45,1.65,44.02,1651.78,16.18,21.56,0,0.62,0.88,27813,2075.21,johannesburg,0.147902269,0.022546314,0.239321897,2087527,1648.66711,africa,13.32342048749549
Johannesburg_51,1.65,43.85,2099.11,24.93,31.55,0,1.46,0.86,28407,1460.26,johannesburg,0.145785068,0.035042832,0.222099566,2245014,1640.006872,africa,12.653373208363067
Johannesburg_52,1.65,43.87,1954.38,19.16,23.46,0,1.13,0.31,29736,8660.29,johannesburg,0.147336504,0.040729602,0.225753048,2428788,1629.845475,africa,12.243143493791965
Johannesburg_59,2.29,41.9,254.18,13.96,30.45,1.04,NA,NA,5544,8660.29,johannesburg,0.114750732,NA,NA,254208,1755.880004,africa,21.808912386706947
Johannesburg_62,2.29,41.9,402.02,0.55,5.04,14.45,NA,NA,21144,3204.35,johannesburg,0.119912195,NA,NA,232138,1780.818179,africa,91.08375190619371
Johannesburg_75,2.29,41.8,2173.1,1.31,4.15,13.69,0.57,1.33,22719,2301.75,johannesburg,0.135672752,NA,NA,715087,1599.506686,africa,31.77095933781484
Johannesburg_76,2.41,41.6,2718.35,0.79,2.39,14.21,0.82,1.19,18261,2030.67,johannesburg,0.136376516,NA,NA,602430,1553.952042,africa,30.312235446441907
Johannesburg_87,2.29,42.28,518.14,634,100,0,-2.14,1.43,16701,33536.26,johannesburg,0.120617823,NA,NA,10364805,1660.727578,africa,1.6113183026598186
Johannesburg_105,2.36,41.55,2045.89,20.23,26.95,0,0.34,1.05,49254,2428.41,johannesburg,0.148145834,NA,NA,3696357,1532.851368,africa,13.325011626312069
Johannesburg_107,2.29,41.8,1782.36,0.74,3.09,14.26,NA,NA,19401,1880.2,johannesburg,0.135282213,NA,NA,465568,1576.794709,africa,41.671678465873946
Johannesburg_130,1.65,43.7,1126.19,22.3,27.89,0,0.99,-0.13,23733,2084.94,johannesburg,0.143039434,0.024026623,0.236307419,1897441,1608.752072,africa,12.507898796326211
lima_041,2.62,27.05,374.47,0.01,0.02,14.99,-6.27,-1.09,NA,NA,lima,0.130127082,0.00734533,0.0544673,4761686,115.1627613,south_america,NA
lima_017,3.43,30.92,424.52,0,0,15,-2.44,0.26,NA,NA,lima,0.15385836,0.021905193,0.050537571,18718315,75.8442622,south_america,NA
lima_024,0.76,18.64,27851.67,0.05,0,14.95,-0.45,-1.49,NA,NA,lima,0.148093703,0.115269875,0.022969719,29963682,86.89381451,south_america,NA
lima_038,0.78,17.74,21389.06,0,0,15,0.54,-1.56,NA,NA,lima,0.158705734,0.081528369,0.014017776,7986394,93.98327179,south_america,NA
lima_031,3.1,24.13,35.74,4.86,2.64,10.14,-6.69,-1.35,NA,NA,lima,0.11800173,-0.009561317,0.049765052,9977454,101.0046783,south_america,NA
lima_020,3.27,23.2,368.71,0.05,0.08,14.95,-7.35,-1.61,NA,NA,lima,0.113262411,-0.021233885,0.015989923,3358898,61.79858378,south_america,NA
lima_009,3.41,36.63,1049.34,0.06,0.06,14.94,-1.38,0.92,NA,NA,lima,0.151673488,0.038095787,0.060920267,50113686,270.7480958,south_america,NA
lima_001,1.53,19.28,20137.62,0,0,15,3.76,-1.02,NA,NA,lima,0.156506286,0.077689188,0.043990728,333654122,620.1840344,south_america,NA
lima_030,3.14,28.21,524.93,0.34,0.35,14.66,-5.37,-0.37,NA,NA,lima,0.148293226,-0.016169736,0.145639059,10655612,160.1123377,south_america,NA
lima_016,3.32,23.45,502.93,0.05,0.1,14.95,-5.57,-1.2,NA,NA,lima,0.101,0.005740883,0.040283933,2827920,114.1291102,south_america,NA
lima_040,2.86,38.16,568.9,0.47,0.45,14.53,-5.19,-0.49,NA,NA,lima,0.146507579,-0.002324694,0.096261449,35552673,141.4473026,south_america,NA
lima_029,0.81,16.57,21416.04,0,0,15,2.69,-1.36,NA,NA,lima,0.148631354,0.080473387,0.09641797,55245362,312.8334313,south_america,NA
lima_018,2.11,30.77,4833.05,0.3,0.03,14.7,-2.6,0.74,NA,NA,lima,0.141125823,0.069222042,0.078297553,252818966,980.1213474,south_america,NA
lima_021,3.32,23.37,598.99,0,0,15,-5.9,-1.28,NA,NA,lima,0.12110107,-0.011268184,0.022405131,4777333,85.9617032,south_america,NA
lima_012,3.32,23.48,468.6,0.14,0.22,14.86,-5.51,-1.22,NA,NA,lima,NA,-0.005423377,0.041592124,4467019,106.2376644,south_america,NA
lima_032,3.13,38.19,1331.2,0,0,15,-0.95,1.08,NA,NA,lima,0.145979625,0.091080139,0.05793453,144347634,647.4671666,south_america,NA
lima_034,3.33,28.03,388.85,0.02,0.03,14.98,-2.91,0.19,NA,NA,lima,0.145380112,0.026146449,0.092161942,3586876,186.0445157,south_america,NA
lima_036,3.37,22.83,613.97,0.09,0.13,14.91,-7.08,-1.56,NA,NA,lima,0.136458645,0.001600076,0.035442182,9861e3,50.47703205,south_america,NA
lima_023,2.1,20.82,5440.8,0.54,0.04,14.46,-0.41,0.29,NA,NA,lima,0.149238,0.123487899,0.089855496000000007,191302224,595.0926262,south_america,NA
lima_014,3.32,26.34,328.67,0.01,0.01,14.99,-3.07,-0.44,NA,NA,lima,0.133216313,0.017743067,0.053794912,9402376,154.9336619,south_america,NA
lima_013,3.11,40.16,2008.77,0.73,0.25,14.27,-2.35,0.6,NA,NA,lima,0.148991285,0.038936875,0.131424187,50137105,393.6839553,south_america,NA
lima_004,3.32,24.45,578.04,0,0,15,-3.66,-0.69,NA,NA,lima,0.119,3.77e-4,0.014451814,3304104,120.0574122,south_america,NA
lima_025,3.05,29.96,2618.47,0.11,0.07,14.89,-1.21,-0.55,NA,NA,lima,0.151288457,0.052259575,0.085011609,50404340,218.9920852,south_america,NA
lima_015,3.32,26.78,207.82,0.03,0.04,14.97,-3.22,-0.31,NA,NA,lima,0.135310129,-0.008105585,0.028543264,22036325,122.7077999,south_america,NA
lima_039,2.69,23.88,8918.24,0,0,15,-0.36,-2,NA,NA,lima,0.158367715,0.02658239,0.00802274,17940393,142.0831961,south_america,NA
lima_037,3.33,42.57,859.47,0,0,15,-2.72,1.07,NA,NA,lima,0.147147952,0.038132619,0.081960519,10982948,275.9659553,south_america,NA
lima_027,0.91,17.67,19526.46,0,0,15,1,-0.73,NA,NA,lima,0.155281035,0.116101203,0.096125052,133505382,576.1897158,south_america,NA
lima_010,3.33,43.44,663.24,0.02,0.03,14.98,-2.51,0.79,NA,NA,lima,0.141062712,0.028399436,0.08103579,13692700,243.9970792,south_america,NA
lima_008,2.07,21.36,9495.21,1.66,0.03,13.34,-0.43,0.96,NA,NA,lima,0.147424796,0.129182323,0.090398604,231446436,857.9951068,south_america,NA
lima_028,3.32,35.62,388.51,0,0,15,-1.52,1.11,NA,NA,lima,0.141187346,0.01220721,0.044185397,12464149,191.51126,south_america,NA
lima_042,1.95,43.57,673,0.03,0.05,14.97,-4.64,-1.7,NA,NA,lima,0.15887848,-0.011824854,0.009431579,34962766,108.0884213,south_america,NA
lima_002,2.8,36.22,773.03,0,0,15,-1.94,0.99,NA,NA,lima,0.154059498,0.071504545,0.068076651,86958591,578.3894929,south_america,NA
lima_026,1.29,19.08,14525.26,0,0,15,0.46,-0.53,NA,NA,lima,0.152978762,0.099581629,0.086884393,125550289,553.6861855,south_america,NA
lima_019,1.72,24.07,7655.44,1.74,0.08,13.26,-0.86,-0.6,NA,NA,lima,0.144983748,0.055589531,0.068423383,193139612,462.1211928,south_america,NA
lima_007,2.3,43.57,592.71,0.25,0.21,14.75,-6.04,-1.49,NA,NA,lima,0.148264233,-0.015147694,0.019453714,38087349,40.25399875,south_america,NA
lima_006,1.83,31.3,5388.41,0,0,15,-2.25,1.25,NA,NA,lima,0.150400586,0.062673017,0.072038804,43875730,1046.031379,south_america,NA
lima_011,3.42,38.93,556.5,0,0,15,-1.45,1.61,NA,NA,lima,0.148007499,0.044854754,0.037557625,16535193,223.6387966,south_america,NA
lima_003,2.6,44.32,210.84,0,0,15,-6.39,-1.35,NA,NA,lima,0.127699677,0.002881821,0.02962763,2827583,59.35343388,south_america,NA
lima_043,2.61,37.39,1112.81,0,0,15,-1.23,-0.45,NA,NA,lima,0.155291495,0.077798368,0.071380232,68142488,344.540703,south_america,NA
lima_033,2.83,41.38,677.26,0.03,0.06,14.97,-3.71,-0.95,NA,NA,lima,0.147529015,0.037352758,0.035171912,22896926,161.0482399,south_america,NA
lima_005,1.94,22.72,9975.25,0.3,0.02,14.7,-0.74,0.51,NA,NA,lima,0.154056113,0.078405755,0.090422672,367109997,807.2111686,south_america,NA
lima_035,3.41,26.93,370.01,0,0.01,15,-2.68,0.06,NA,NA,lima,0.146297426,0.020617136,0.03745659,37704604,61.64946096,south_america,NA
lima_022,2.6,30.89,299.53,0.71,0.62,14.29,-6.61,-1.28,NA,NA,lima,0.124809747,-0.007425458,0.03004384,9411057,80.46852744,south_america,NA
london_021,6.77,13.5,245.79,100.32,29.49,0,1.41,0.51,175400,66817.06,london,0.124453261,-0.146823048,0.446860753,59658262,30.61081513,europe,2.9400789449749642
london_008,6.86,11.76,139.79,163.85,45.77,0,0.94,0.47,386500,50710.8,london,0.124405954,-0.153604199,0.474824382,138375347,99.38193845,europe,2.7931275937468834
london_005,7,11.52,311.19,291.01,39.72,0,0.17,0.24,327900,62192.49,london,0.13404507,-0.181196487,0.532304026,240259230,99.093190860000007,europe,1.3647758714618372
london_018,7.04,14.51,622.37,61.72,18.87,0,1.83,0.57,274200,57089.51,london,0.125985147,-0.138125319,0.40388101,89701735,21.02591311,europe,3.0567970619520346
london_009,6.82,14.35,219.65,45.89,18.09,0,2.06,0.61,351600,55016.43,london,0.12330844,-0.11839086,0.389405749,89192738,32.40572873,europe,3.942024966202966
london_016,7.71,12.5,766.85,100.28,14.13,0,0.54,0.1,254300,49913.46,london,0.137915124,-0.181059184,0.505844204,180529174,27.74261404,europe,1.4086365896738662
london_017,6.71,13.55,430.36,151.13,24.47,0,0.98,0.09,301000,49913.46,london,0.135118025,-0.154278887,0.445992319,185876315,44.5778586,europe,1.6193563983663006
london_015,6.46,12.5,502.26,99.73,31,0,1.17,0.43,252300,57408.45,london,0.125780336,-0.150293797,0.457535644,81166864,73.05126058,europe,3.1084113339650523
london_004,6.82,14.14,214.61,29.27,13.99,0,1.93,0.72,332100,47361.97,london,0.118689128,-0.114161714,0.342607806,69475448,47.31101497,europe,4.780105915977685
london_002,6.77,12.15,212.64,118.98,33.21,0,0.75,0.41,389600,72557.9,london,0.125282093,-0.16370216,0.465547936,139577164,81.28088674,europe,2.791287549014823
london_022,7.37,13.78,105.96,34.27,26.22,0,1.96,1.08,328900,64743.97,london,0.105746109,-0.111352372,0.346864459,42982700,34.90995687,europe,7.651915770763585
london_028,7.38,14.25,175.19,43.96,29.85,0,1.49,0.92,314300,64584.5,london,0.103893841,-0.118636394,0.352498248,46291756,23.80531946,europe,6.789545853477669
london_023,7.43,13.57,252,60.18,32.41,0,1.55,0.87,303400,50232.39,london,0.112120825,-0.128994644,0.408078289,56343468,33.61714645,europe,5.384830056964189
london_011,7.52,13.33,207.52,78.34,28.9,0,1.03,0.66,280100,54538.03,london,0.115595182,-0.13334091,0.426157559,75913752,38.25290677,europe,3.6897135580915563
london_003,7.46,13.23,393.9,70.46,17.72,0,1.07,0.56,244300,47202.5,london,0.122421653,-0.131737737,0.437397586,97124202,32.51755821,europe,2.515335981859599
london_010,7.07,13.29,340.7,83.97,21.13,0,0.64,0.13,333000,52464.94,london,0.126081002,-0.16563242,0.439677084,132353235,42.06411887,europe,2.5159944144923996
london_031,7.14,13.79,266.5,68.13,30.15,0,0.91,0.59,276200,43056.34,london,0.111842551,-0.1351383,0.39815285500000003,62406181,26.99360205,europe,4.425843651608805
london_026,7.14,13.34,223.14,55.67,18.67,0,1.42,0.59,304200,52783.88,london,0.127878916,-0.14709658,0.446225719,90706044,28.36435823,europe,3.3536905214386814
london_029,6.73,12.89,262.22,106.59,30.78,0,1.69,0.77,202600,52305.48,london,0.122346322,-0.13930102,0.426337519,70160241,62.37031981,europe,2.887675371582603
london_027,7.13,14.21,276.54,175.95,37.76,0,1.26,0.46,197300,102059.46,london,0.124583803,-0.154636339,0.461813857,91936389,17.58945271,europe,2.1460490470209788
london_024,7.12,13.92,482.97,77.83,26.87,0,2.04,0.78,208100,77660.87,london,0.121555547,-0.127215228,0.421353176,60266857,27.933665,europe,3.452975820524372
london_032,7.35,14.44,344.74,50.2,29.33,0,1.85,0.95,321000,95521.28,london,0.107859486,-0.117634439,0.366823363,54932946,24.36044315,europe,5.843487804204056
london_013,7.13,14.92,120.98,18.5,13.03,0,1.95,1.02,185300,97753.83,london,0.104911133,-0.090501895,0.280793089,26314832,12.34764017,europe,7.041656203619313
london_020,7.15,14.53,97.36,16.68,13.63,0,1.47,1.17,159000,248769.94,london,0.103090015,-0.101827869,0.258388072,19458455,19.4397558,europe,8.171255117633955
london_033,7.22,14.26,194.06,22.26,15.62,0,1.2,1.2,242100,170630.67,london,0.102086783,-0.103457441,0.256629036,34494777,30.83263252,europe,7.0184538372287495
london_006,7.2,13.52,77.23,45.08,31.23,0,1.02,0.96,242500,125820.18,london,0.107070538,-0.125630999,0.345779942,35004804,59.57125049,europe,6.92762056316613
london_030,7.36,14.58,202.63,10.49,10.04,4.51,0.81,0.82,304000,65062.91,london,0.096665384,-0.079612493,0.234571428,31751581,13.64330516,europe,9.574326393384947
london_019,7.25,14.06,110.14,27.51,26.65,0,1.39,0.85,231200,82763.85,london,0.098878826,-0.101197183,0.290694017,23868001,37.49109671,europe,9.686609280768842
london_012,7.36,14.33,198.58,28.57,25.6,0,1.37,0.82,274300,57886.85,london,0.105571761,-0.116715567,0.32367521,30605147,22.07581654,europe,8.962544764120885
